index,id,dateAdded,dateUpdated,address,categories,city,country,keys,latitude,longitude,name,postalCode,province
1164,AVwd2pNMByjofQCxtFYU,2017-03-26T18:01:00Z,2018-06-21T21:34:33Z,3815 S Maryland Pkwy,Fast Food Restaurant,Las Vegas,US,us/nv/lasvegas/3815smarylandpkwy/-1161002137,36.119881,-115.138031,Burger King,89119,NV
1165,AVwcz_FhByjofQCxidKu,2016-03-26T04:53:42Z,2018-06-21T21:34:32Z,4400 E Charleston Blvd,Fast Food Restaurants,Las Vegas,US,us/nv/lasvegas/4400echarlestonblvd/-1161002137,36.159167,-115.079606,Burger King,89104,NV
1166,AVwdE_48IN2L1WUfr_Sf,2016-03-26T04:53:39Z,2018-06-21T21:34:32Z,201 N Nellis Blvd,Fast Food Restaurant,Las Vegas,US,us/nv/lasvegas/201nnellisblvd/-1161002137,36.164519,-115.06323,Burger King,89110,NV
1167,AVweLByuIN2L1WUf2nuC,2015-11-07T18:59:00Z,2018-06-21T21:34:30Z,2886 S Nellis Blvd,Fast Food Restaurants,Las Vegas,US,us/nv/lasvegas/2886snellisblvd/-1161002137,36.137324,-115.064924,Burger King,89121,NV
1168,AVwdco2dkufWRAb56AvS,2017-04-10T07:44:52Z,2018-06-21T21:34:28Z,5198 Boulder Hwy,Fast Food,Las Vegas,US,us/nv/lasvegas/5198boulderhwy/-1161002137,36.111142,-115.062752,Burger King,89122,NV
1169,AVwdcDjVIN2L1WUfv1Iu,2017-02-11T22:57:52Z,2018-06-21T21:34:27Z,4934 Boulder Hwy,Fast Food,Las Vegas,US,us/nv/lasvegas/4934boulderhwy/-1161002137,36.113844,-115.066665,Burger King,89121,NV
1170,AVwdcDjVIN2L1WUfv1Iu,2017-02-11T22:57:52Z,2018-06-21T21:34:27Z,4934 Boulder Hwy,Fast Food Restaurant,Las Vegas,US,us/nv/lasvegas/4934boulderhwy/-1161002137,36.113844,-115.066665,Burger King,89121,NV
1171,AVwdPwzkByjofQCxnEg7,2016-03-22T04:13:24Z,2018-06-21T21:34:24Z,540 Marks St,Fast Food Restaurants,Henderson,US,us/nv/henderson/540marksst/-1161002137,36.061115,-115.033495,Burger King,89014,NV
1172,AVwcoml0IN2L1WUfnL5G,2016-03-27T05:28:24Z,2018-06-21T21:34:23Z,1237 Nevada Hwy,Fast Food Restaurant,Boulder City,US,us/nv/bouldercity/1237nevadahwy/-1161002137,35.971334,-114.849553,Burger King,89005,NV
1173,AVweVeTu_7pvs4fzCF7g,2015-11-06T09:39:45Z,2018-06-21T21:34:22Z,535 E Idaho St,Fast Food Restaurant,Kalispell,US,us/mt/kalispell/535eidahost/-864103396,48.203448,-114.307145,Burger King,59901,MT
1174,AVweYqzIIN2L1WUf4dAD,2015-10-23T02:28:40Z,2018-06-21T21:34:21Z,1601 3rd St NW,Fast Food Restaurant,Great Falls,US,us/mt/greatfalls/16013rdstnw/-864103396,47.521028,-111.308274,Burger King,59404,MT
1175,AWEKT5F-a4HuVbedMCC5,2018-01-18T17:23:51Z,2018-06-21T21:34:17Z,3051 Highway 80 E,Fast Food Restaurant,Pearl,US,us/ms/pearl/3051highway80e/-864103396,32.282241,-90.118333,Burger King,39208,MS
1176,AV1tgw9o3-Khe5l_OsGJ,2017-07-23T03:34:52Z,2018-06-21T21:34:13Z,614 S State St,Fast Food Restaurants,Clarksdale,US,us/ms/clarksdale/614sstatest/-864103396,34.189784,-90.577591,Burger King,38614,MS
1177,AVwd_5hF_7pvs4fz_IZc,2016-03-21T00:11:00Z,2018-06-21T21:34:12Z,1003 W University Ave,Fast Food Restaurant,Urbana,US,us/il/urbana/1003wuniversityave/-864103396,40.116302,-88.220945,Burger King,61801,IL
1178,AVwdkSC0_7pvs4fz7KEn,2015-10-20T02:04:55Z,2018-06-21T21:34:10Z,1676 S 4th Ave,Fast Food Restaurant,Yuma,US,us/az/yuma/1676s4thave/-864103396,32.697157,-114.624638,Burger King,85364,AZ
1179,AVweXX8TIN2L1WUf4R1Q,2016-04-02T05:49:11Z,2018-06-21T21:34:09Z,7915 N Oracle Rd,Fast Food Restaurants,Tucson,US,us/az/tucson/7915noraclerd/-864103396,32.350373,-110.97579,Burger King,85704,AZ
1180,AVwdpuWXIN2L1WUfx7tU,2016-06-20T15:22:42Z,2018-06-21T21:34:09Z,8270 N Cortaro Rd,Fast Food Restaurant and Mexican Restaurant,Tucson,US,us/az/tucson/8270ncortarord/-864103396,32.356885,-111.091432,Burger King,85743,AZ
1181,AVzBF27b3D1zeR_xBG3y,2017-06-19T16:02:37Z,2018-06-21T21:34:08Z,495 E Wetmore Rd,Fast Food,Tucson,US,us/az/tucson/495ewetmorerd/-864103396,32.286587,-110.964259,Burger King,85705,AZ
1182,AVwdU2rakufWRAb54uVx,2016-03-21T00:30:12Z,2018-06-21T21:34:08Z,4951 S Campbell Ave,Fast Food Restaurants,Tucson,US,us/az/tucson/4951scampbellave/-864103396,32.162055,-110.94266,Burger King,85706,AZ
1183,AVweViwQ_7pvs4fzCGgx,2016-03-31T02:20:38Z,2018-06-21T21:34:07Z,1111 S Wilmot Rd,Fast Food Restaurant,Tucson,US,us/az/tucson/1111swilmotrd/-864103396,32.207496,-110.857543,Burger King,85711,AZ
1184,AVweViwQ_7pvs4fzCGgx,2016-03-31T02:20:38Z,2018-06-21T21:34:07Z,1111 S Wilmot Rd,Fast Food Restaurants,Tucson,US,us/az/tucson/1111swilmotrd/-864103396,32.207496,-110.857543,Burger King,85711,AZ
1185,AVweBmPJkufWRAb5_Vhi,2016-04-04T06:03:47Z,2018-06-21T21:34:07Z,3455 E Grant Rd,Fast Food Restaurant,Tucson,US,us/az/tucson/3455egrantrd/-864103396,32.250912,-110.918865,Burger King,85716,AZ
1186,AVwcq17jkufWRAb5xvb3,2017-01-31T21:46:13Z,2018-06-21T21:34:05Z,1801 E Guadalupe Rd,Fast Food,Tempe,US,us/az/tempe/1801eguadaluperd/-864103396,33.363763,-111.911152,Burger King,85283,AZ
1187,AVwcq17jkufWRAb5xvb3,2017-01-31T21:46:13Z,2018-06-21T21:34:05Z,1801 E Guadalupe Rd,Fast Food Restaurant,Tempe,US,us/az/tempe/1801eguadaluperd/-864103396,33.363763,-111.911152,Burger King,85283,AZ
1188,AVwdgvPqkufWRAb56nTV,2016-06-08T16:28:31Z,2018-06-21T21:34:04Z,13752 W Waddell Rd,Fast Food,Surprise,US,us/az/surprise/13752wwaddellrd/-864103396,33.609206,-112.356741,Burger King,85379,AZ
1189,AVwdqrJ5IN2L1WUfyFAf,2016-04-01T06:50:01Z,2018-06-21T21:34:03Z,9059 E Indian Bend Rd,Fast Food Restaurant,Scottsdale,US,us/az/scottsdale/9059eindianbendrd/-864103396,33.537573,-111.885038,Burger King,85250,AZ
1190,AVweNDc_kufWRAb5A5xM,2015-10-20T02:11:58Z,2018-06-21T21:34:01Z,14002 N Scottsdale Rd,Fast Food Restaurant and Mexican Restaurant Paradise Valley,Scottsdale,US,us/az/scottsdale/14002nscottsdalerd/-864103396,33.613253,-111.926347,Burger King,85254,AZ
1191,AVwdbrSfIN2L1WUfvwy5,2015-11-16T18:24:45Z,2018-06-21T21:33:58Z,4430 S 48th St,Fast Food Restaurants,Phoenix,US,us/az/phoenix/4430s48thst/-864103396,33.40627,-111.978863,Burger King,85040,AZ
1192,AVweeNsjkufWRAb5DO31,2017-03-20T20:48:30Z,2018-06-21T21:33:58Z,4209 W Bell Rd,Fast Food Restaurant,Phoenix,US,us/az/phoenix/4209wbellrd/-864103396,33.639046,-112.149911,Burger King,85053,AZ
1193,AVwdHcPCkufWRAb52dv8,2016-07-31T01:12:12Z,2018-06-21T21:33:56Z,2102 11th Ave,Fast Food,Haleyville,US,us/al/haleyville/210211thave/-864103396,34.227995,-87.621764,Burger King,35565,AL
1194,AVweHIawkufWRAb5AGJj,2015-10-23T22:53:11Z,2018-06-21T21:33:55Z,1017 Fort Dale Rd,Fast Food Restaurant,Greenville,US,us/al/greenville/1017fortdalerd/-864103396,31.855389,-86.640842,Burger King,36037,AL
1195,AVwdHrdaByjofQCxltKA,2016-06-20T17:28:54Z,2018-06-21T21:33:46Z,1101 Forestdale Blvd,Fast Food Restaurant,Birmingham,US,us/al/birmingham/1101forestdaleblvd/-864103396,33.557866,-86.889551,Burger King,35214,AL
1196,AVwdqi50ByjofQCxrWdm,2015-10-29T18:21:24Z,2018-06-21T21:33:46Z,1897 Velp Ave,Fast Food Restaurant,Green Bay,US,us/wi/greenbay/1897velpave/-864103396,44.555863,-88.057722,Burger King,54303,WI
1197,AVwdqi50ByjofQCxrWdm,2015-10-29T18:21:24Z,2018-06-21T21:33:46Z,1897 Velp Ave,Fast Food Restaurants,Green Bay,US,us/wi/greenbay/1897velpave/-864103396,44.555863,-88.057722,Burger King,54303,WI
1198,AVwdRnz3_7pvs4fz4KPv,2015-12-03T18:06:24Z,2018-06-21T21:33:45Z,1529 W Mason St,Fast Food Restaurant,Green Bay,US,us/wi/greenbay/1529wmasonst/-864103396,44.522663,-88.062164,Burger King,54303,WI
1199,AVwcfPxuByjofQCxeyeC,2016-07-07T20:49:06Z,2018-06-21T21:33:44Z,1501 W Main Ave,Fast Food Restaurants,De Pere,US,us/wi/depere/1501wmainave/-864103396,44.462654,-88.117323,Burger King,54115,WI
1200,AVz7pSjILD2H7whiYQHm,2017-07-01T00:55:24Z,2018-06-21T21:33:44Z,892 E Johnson St,Fast Food Restaurant,Fond du Lac,US,us/wi/fonddulac/892ejohnsonst/-864103396,43.783309,-88.412355,Burger King,54935,WI
1201,AVwcx2wdkufWRAb5y7k2,2016-03-21T00:08:20Z,2018-06-21T21:27:17Z,20905 Ecorse Rd,Fast Food Restaurant,Taylor,US,us/mi/taylor/20905ecorserd/-2061630068,42.256217,-83.241127,Burger King,48180,MI
1202,AVwcvB9A_7pvs4fzyY4P,2015-10-23T02:52:02Z,2018-06-21T21:27:15Z,12900 Allen Rd,Fast Food Restaurant and Burger Joint,Taylor,US,us/mi/taylor/12900allenrd/-2061630068,42.213722,-83.229223,Burger King,48180,MI
1203,AV1h5lyja4HuVbed7j90,2017-07-20T21:27:53Z,2018-06-21T21:27:14Z,10939 Wayne Rd,Fast Food Restaurant,Romulus,US,us/mi/romulus/10939waynerd/-2061630068,42.223662,-83.385421,Burger King,48174,MI
1204,AVwdFdR5ByjofQCxlWNX,2016-03-30T04:24:06Z,2018-06-21T21:27:13Z,44475 Five Mile Rd,Fast Food Restaurant,Plymouth,US,us/mi/plymouth/44475fivemilerd/-2061630068,42.395612,-83.485614,Burger King,48170,MI
1205,AVwd_FogIN2L1WUf0-X4,2015-11-07T12:30:56Z,2018-06-21T21:27:02Z,25300 Michigan Ave,Fast Food Restaurant,Dearborn,US,us/mi/dearborn/25300michiganave/-2061630068,42.297904,-83.284666,Burger King,48124,MI
1206,AV1h4psia4HuVbed7iG9,2017-07-20T21:23:47Z,2018-06-21T21:26:58Z,151 S Zeeb Rd,Fast Food Restaurants,Ann Arbor,US,us/mi/annarbor/151szeebrd/-2061630068,42.284725,-83.838496,Burger King,48103,MI
1207,AVzxmzsNFcQ3k02bDKXL,2017-06-29T02:08:21Z,2018-06-21T21:26:48Z,24201 Harper Ave,Fast Food Restaurant,Saint Clair Shores,US,us/mi/saintclairshores/24201harperave/-2061630068,42.472813,-82.905312,Burger King,48080,MI
1208,AVweKKEzIN2L1WUf2gZ6,2016-02-16T04:48:38Z,2018-06-21T21:26:35Z,530 Oxbow Rd,Fast Food Restaurants,Palmyra,US,us/me/palmyra/530oxbowrd/-2061630068,44.829194,-69.296653,Burger King,04965,ME
1209,AVweepWykufWRAb5DTYB,2016-11-06T05:19:17Z,2018-06-21T21:26:34Z,795 Main St,Fast Food Restaurant and Burger Joint,Presque Isle,US,us/me/presqueisle/795mainst/-2061630068,46.700549,-68.010114,Burger King,04769,ME
1210,AVzstheVLD2H7whiXxsq,2017-06-28T03:19:35Z,2018-06-21T21:26:29Z,205 High St,Fast Food Restaurants,Ellsworth,US,us/me/ellsworth/205highst/-2061630068,44.538525,-68.415028,Burger King,04605,ME
1211,AVzstheVLD2H7whiXxsq,2017-06-28T03:19:35Z,2018-06-21T21:26:29Z,205 High St,Fast Food Restaurant,Ellsworth,US,us/me/ellsworth/205highst/-2061630068,44.538525,-68.415028,Burger King,04605,ME
1212,AVwcz0FAByjofQCxibRW,2015-10-23T02:41:14Z,2018-06-21T21:26:21Z,1252 Main St,Fast Food Restaurant,Sanford,US,us/me/sanford/1252mainst/-2061630068,43.419098,-70.755742,Burger King,04073,ME
1213,AVwcreZ7IN2L1WUfnsZc,2016-03-26T04:43:02Z,2018-06-21T21:25:06Z,2936 Lyndale Ave S,Fast Food Restaurants,Minneapolis,US,us/mn/minneapolis/2936lyndaleaves/514900381,44.948776,-93.28851,Burger King,55408,MN
1214,AVwdpmHfIN2L1WUfx6ZU,2015-10-23T02:26:38Z,2018-06-21T21:24:26Z,3685 Pulaski Hwy,Fast Food Restaurant,Cornersville,US,us/tn/cornersville/3685pulaskihwy/-1161002137,35.30936,-86.87959,Burger King,37047,TN
1215,AVwdpmHfIN2L1WUfx6ZU,2015-10-23T02:26:38Z,2018-06-21T21:24:26Z,3685 Pulaski Hwy,Fast Food,Cornersville,US,us/tn/cornersville/3685pulaskihwy/-1161002137,35.30936,-86.87959,Burger King,37047,TN
1216,AVwdpmHfIN2L1WUfx6ZU,2015-10-23T02:26:38Z,2018-06-21T21:24:26Z,3685 Pulaski Hwy,Fast Food Restaurant and Burger Joint,Cornersville,US,us/tn/cornersville/3685pulaskihwy/-1161002137,35.30936,-86.87959,Burger King,37047,TN
1217,AVwcvpMl_7pvs4fzyf4r,2016-04-05T02:30:51Z,2018-06-21T21:24:26Z,1005 E Christi Dr,Fast Food Restaurant and Food,Dickson,US,us/tn/dickson/1005echristidr/-1161002137,36.02263,-87.33807,Burger King,37055,TN
1218,AVwddddVIN2L1WUfwDGe,2016-03-29T05:10:53Z,2018-06-21T21:24:19Z,58 Bullsboro Dr,Fast Food Restaurant,Newnan,US,us/ga/newnan/58bullsborodr/-1161002137,33.38493,-84.78484,Burger King,30263,GA
1219,AVwdfH3E_7pvs4fz6XO6,2016-03-29T05:10:52Z,2018-06-21T21:24:17Z,1721 Newnan Crossing Blvd E,Fast Food Restaurant and Burger Joint,Newnan,US,us/ga/newnan/1721newnancrossingblvde/-1161002137,33.37642,-84.75432,Burger King,30265,GA
1220,AVwd2nUT_7pvs4fz913x,2015-07-22T19:20:21Z,2018-06-21T21:24:15Z,2125 Mount Zion Pkwy,Fast Food Restaurant,Morrow,US,us/ga/morrow/2125mountzionpkwy/-1161002137,33.56206,-84.320597,Burger King,30260,GA
1221,AVwdS3SnkufWRAb54ZNr,2016-04-05T03:02:36Z,2018-06-21T21:24:13Z,611 S Wayne St,Fast Food Restaurants,Milledgeville,US,us/ga/milledgeville/611swaynest/-1161002137,33.074009,-83.225008,Burger King,31061,GA
1222,AVwdivSGByjofQCxqJOP,2016-05-16T23:17:15Z,2018-06-21T21:24:13Z,2592 N Columbia St,Fast Food,Milledgeville,US,us/ga/milledgeville/2592ncolumbiast/-1161002137,33.11724,-83.2647,Burger King,31061,GA
1223,AVwdiHMtkufWRAb560vd,2016-11-06T05:17:32Z,2018-06-21T21:24:12Z,1215 S Lewis St,Fast Food Restaurant and Burger Joint,Metter,US,us/ga/metter/1215slewisst/-1161002137,32.37662,-82.06306,Burger King,30439,GA
1224,AVwc3I0b_7pvs4fzzvX5,2016-03-29T05:06:01Z,2018-06-21T21:24:11Z,885 Industrial Blvd,Fast Food,McDonough,US,us/ga/mcdonough/885industrialblvd/-1161002137,33.42853,-84.179288,Burger King,30253,GA
1225,AVwdRCs9_7pvs4fz4EOJ,2015-10-24T00:10:10Z,2018-06-21T21:24:10Z,4478 Columbia Rd,Fast Food Restaurants,Augusta,US,us/ga/augusta/4478columbiard/-1161002137,33.507432,-82.142786,Burger King,30907,GA
1226,AVwdRCs9_7pvs4fz4EOJ,2015-10-24T00:10:10Z,2018-06-21T21:24:10Z,4478 Columbia Rd,Fast Food Restaurant,Augusta,US,us/ga/augusta/4478columbiard/-1161002137,33.507432,-82.142786,Burger King,30907,GA
1227,AVwcsilA_7pvs4fzx-SZ,2016-03-24T10:05:01Z,2018-06-21T21:24:08Z,3011 Johnson Ferry Rd,Fast Food Restaurant,Marietta,US,us/ga/marietta/3011johnsonferryrd/-1161002137,34.022903,-84.426488,Burger King,30062,GA
1228,AVwcwu4g_7pvs4fzyrlE,2016-03-08T21:07:47Z,2018-06-21T21:24:08Z,3101 Roswell Rd,Fast Food Restaurant East Cobb,Marietta,US,us/ga/marietta/3101roswellrd/-1161002137,33.980562,-84.463039,Burger King,30062,GA
1229,AV6Zf5KwIxWefVJwqsaF,2016-07-11T00:12:03Z,2018-06-21T21:24:05Z,1785 Cobb Pkwy S,Fast Food Restaurants,Marietta,US,us/ga/marietta/1785cobbpkwys/-1161002137,33.871264,-84.467985,Burger King,30060,GA
1230,AVwdFW9RIN2L1WUfsCqq,2015-10-19T23:13:40Z,2018-06-21T21:24:03Z,319 W Main St,Fast Food Restaurant,Manchester,US,us/ga/manchester/319wmainst/-1161002137,32.853488,-84.617255,Burger King,31816,GA
1231,AVwdcMsKIN2L1WUfv2eX,2016-01-24T21:14:29Z,2018-06-21T21:24:02Z,770 Pine St,Fast Food,Macon,US,us/ga/macon/770pinest/-1161002137,32.834019,-83.636248,Burger King,31201,GA
1232,AVwdDG_OkufWRAb51wtu,2016-05-15T04:16:26Z,2018-06-21T21:24:01Z,3660 Riverside Dr,Fast Food Restaurant and Burger Joint,Macon,US,us/ga/macon/3660riversidedr/-1161002137,32.900297,-83.686901,Burger King,31210,GA
1233,AVwdt3wBkufWRAb58m7R,2016-06-04T21:03:05Z,2018-06-21T21:24:00Z,5020 Harrison Rd,Fast Food Restaurant,Macon,US,us/ga/macon/5020harrisonrd/-1161002137,32.811978,-83.723079,Burger King,31206,GA
1234,AVwdGYPBByjofQCxlf7u,2016-04-19T10:32:54Z,2018-06-21T21:23:58Z,5401 Fairington Rd,Fast Food Restaurant,Lithonia,US,us/ga/lithonia/5401fairingtonrd/-1161002137,33.702364,-84.168463,Burger King,30038,GA
1235,AVwc8scfIN2L1WUfqpHP,2016-04-05T03:19:59Z,2018-06-21T21:23:51Z,13786 Jones St,Fast Food Restaurant,Lavonia,US,us/ga/lavonia/13786jonesst/-1161002137,34.443451,-83.114122,Burger King,30553,GA
1236,AVwdqZ_OkufWRAb58GZO,2015-11-30T23:33:33Z,2018-06-21T21:23:49Z,4415 Wade Green Rd NW,Fast Food Restaurant,Kennesaw,US,us/ga/kennesaw/4415wadegreenrdnw/-1161002137,34.060645,-84.592795,Burger King,30144,GA
1237,AVwdF5kCkufWRAb52N2I,2016-03-28T05:35:29Z,2018-06-21T21:23:47Z,2930 Gulf Fwy S,Fast Food Restaurants,League City,US,us/tx/leaguecity/2930gulffwys/-1191797674,29.468446,-95.092203,Burger King,77573,TX
1238,AVwdvO6HkufWRAb58zBp,2016-03-10T19:11:18Z,2018-06-21T21:23:46Z,7554 Mccart Ave,Chinese Restaurant and Fast Food Restaurant,Fort Worth,US,us/tx/fortworth/7554mccartave/-1191797674,32.633972,-97.369888,Burger King,76133,TX
1239,AVwdtFs9kufWRAb58fv5,2015-10-23T03:53:41Z,2018-06-21T21:23:46Z,9319 Highway 6 S,Fast Food,Houston,US,us/tx/houston/9319highway6s/-1191797674,29.677586,-95.642733,Burger King,77083,TX
1240,AVwcoLqS_7pvs4fzxOM2,2016-03-23T03:09:36Z,2018-06-21T21:23:45Z,4390 Dfw Tpke,Fast Food Restaurants,Dallas,US,us/tx/dallas/4390dfwtpke/-1191797674,32.891535,-97.042423,Burger King,75211,TX
1241,AVwckTkOIN2L1WUfmaMf,2016-06-04T20:58:24Z,2018-06-21T21:23:44Z,500 Canyon Ridge Dr,Fast Food Restaurant,Austin,US,us/tx/austin/500canyonridgedr/-1191797674,30.403622,-97.672028,Burger King,78753,TX
1242,AVwckTkOIN2L1WUfmaMf,2016-06-04T20:58:24Z,2018-06-21T21:23:44Z,500 Canyon Ridge Dr,Chinese Restaurant and Fast Food Restaurant,Austin,US,us/tx/austin/500canyonridgedr/-1191797674,30.403622,-97.672028,Burger King,78753,TX
1243,AVwdvZJ1_7pvs4fz81Rj,2016-05-21T01:16:56Z,2018-06-21T21:23:43Z,2501 W Parmer Ln,Fast Food,Austin,US,us/tx/austin/2501wparmerln/-1191797674,30.418152,-97.702115,Burger King,78727,TX
1244,AVzA9I8k3D1zeR_xBB5l,2017-06-19T15:24:31Z,2018-06-21T21:23:37Z,1408 Mercantile Ave NE,Fast Food Restaurants,Albuquerque,US,us/nm/albuquerque/1408mercantileavene/-1191797674,35.135091,-106.611527,Burger King,87107,NM
1245,AVzoOly8-gnIPe8DUEEY,2017-06-27T06:25:57Z,2018-06-21T21:23:36Z,500 N Guadalupe St,Fast Food Restaurants,Santa Fe,US,us/nm/santafe/500nguadalupest/-1191797674,35.692564,-105.947814,Burger King,87501,NM
1246,AVwd1M1ZByjofQCxs5E1,2015-07-03T19:14:34Z,2018-06-21T21:23:34Z,11153 S Parker Rd,Fast Food,Parker,US,us/co/parker/11153sparkerrd/-1191797674,39.511715,-104.765372,Burger King,80134,CO
1247,AVwd7lmAByjofQCxtxFT,2016-03-27T05:27:44Z,2018-06-21T21:23:33Z,180 S Union Blvd,Fast Food Restaurant,Denver,US,us/co/denver/180sunionblvd/-1191797674,39.712137,-105.132908,Burger King,80228,CO
1248,AVwd7lmAByjofQCxtxFT,2016-03-27T05:27:44Z,2018-06-21T21:23:33Z,180 S Union Blvd,Chinese Restaurant and Fast Food Restaurant Union Square,Denver,US,us/co/denver/180sunionblvd/-1191797674,39.712137,-105.132908,Burger King,80228,CO
1249,AVwdgBrykufWRAb56geB,2016-04-22T03:44:41Z,2018-06-21T21:23:29Z,6534 Platt Ave,Fast Food Restaurants,West Hills,US,us/ca/westhills/6534plattave/-1191797674,34.189144,-118.64134,Burger King,91307,CA
1250,AVwc_K5HkufWRAb51Hej,2016-10-20T05:38:55Z,2018-06-21T21:23:29Z,5752 Lindero Canyon Rd,Fast Food,Thousand Oaks,US,us/ca/thousandoaks/5752linderocanyonrd/-1191797674,34.153938,-118.796949,Burger King,91362,CA
1251,AVweA6BD_7pvs4fz_Rhd,2016-03-24T10:13:30Z,2018-06-21T21:23:28Z,14445 Burbank Blvd,Fast Food Restaurants,Van Nuys,US,us/ca/vannuys/14445burbankblvd/-1191797674,34.172107,-118.447705,Burger King,91401,CA
1252,AVwc1jmBByjofQCxiupq,2016-05-03T09:16:06Z,2018-06-21T21:23:26Z,3737 Pacific Coast Hwy,Fast Food,Torrance,US,us/ca/torrance/3737pacificcoasthwy/-1191797674,33.804998,-118.350671,Burger King,90505,CA
1253,AVwdE6rX_7pvs4fz2Bi-,2015-09-13T03:57:30Z,2018-06-21T21:22:19Z,10220 Sunrise Blvd E,Fast Food Restaurant and Burger Joint,Puyallup,US,us/wa/puyallup/10220sunriseblvde/-791445730,47.098225,-122.292808,Burger King,98374,WA
1254,AVzBFNvaLD2H7whiWMEJ,2017-06-19T15:59:48Z,2018-06-21T21:22:19Z,10619 Pacific Hwy SW,Fast Food Restaurant,Lakewood,US,us/wa/lakewood/10619pacifichwysw/-791445730,47.161203,-122.484604,Burger King,98499,WA
1255,AVwc-3-mIN2L1WUfq-5Y,2015-02-14T22:09:49Z,2018-06-21T21:19:17Z,3402 S Belt Hwy,Fast Food Restaurants,Saint Joseph,US,us/mo/saintjoseph/3402sbelthwy/-864103396,39.735438,-94.801106,Burger King,64503,MO
1256,AVzdvgky-gnIPe8DTiEI,2017-06-25T05:33:57Z,2018-06-21T21:19:16Z,2203 Droste Rd,Fast Food,Saint Charles,US,us/mo/saintcharles/2203drosterd/-864103396,38.787706,-90.512078,Burger King,63301,MO
1257,AV1tdMqha4HuVbed8FTq,2017-07-23T03:19:16Z,2018-06-21T21:19:15Z,1303 S Perryville Blvd,Fast Food,Perryville,US,us/mo/perryville/1303sperryvilleblvd/-864103396,37.711784,-89.890735,Burger King,63775,MO
1258,AVwd1a1ukufWRAb59qj1,2016-04-08T08:49:35Z,2018-06-21T21:19:14Z,1630 W Osage St,Fast Food Restaurants,Pacific,US,us/mo/pacific/1630wosagest/-864103396,38.484707,-90.760092,Burger King,63069,MO
1259,AVwciojtByjofQCxfZDa,2016-02-26T13:55:42Z,2018-06-21T21:19:14Z,10426 Page Ave,Fast Food Restaurant,Saint Louis,US,us/mo/saintlouis/10426pageave/-864103396,38.690958,-90.389834,Burger King,63132,MO
1260,AVwebkGLByjofQCxyIUJ,2016-11-02T17:22:35Z,2018-06-21T21:19:12Z,829 E Us Highway 60,Fast Food Restaurant and Mexican Restaurant,Monett,US,us/mo/monett/829eushighway60/-864103396,36.913555,-93.913564,Burger King,65708,MO
1261,AVwebkGLByjofQCxyIUJ,2016-11-02T17:22:35Z,2018-06-21T21:19:12Z,829 E Us Highway 60,Fast Food Restaurant,Monett,US,us/mo/monett/829eushighway60/-864103396,36.913555,-93.913564,Burger King,65708,MO
1262,AVweNgcZByjofQCxwPbr,2016-05-05T00:56:58Z,2018-06-21T21:19:12Z,510 E Mount Vernon Blvd,Fast Food Restaurants,Mount Vernon,US,us/mo/mountvernon/510emountvernonblvd/-864103396,37.094525,-93.814544,Burger King,65712,MO
1263,AVwdcB_sByjofQCxpH0_,2016-04-01T06:44:55Z,2018-06-21T21:19:11Z,2024 Mckelvey Rd,Fast Food Restaurants,Maryland Heights,US,us/mo/marylandheights/2024mckelveyrd/-864103396,38.715528,-90.452975,Burger King,63043,MO
1264,AV1XW_lR3D1zeR_xFLYT,2017-07-18T20:20:31Z,2018-06-21T21:19:09Z,1217 S Baltimore St,Fast Food Restaurant,Kirksville,US,us/mo/kirksville/1217sbaltimorest/-864103396,40.185961,-92.571955,Burger King,63501,MO
1265,AVwcr5E8_7pvs4fzx3X7,2016-03-30T04:05:09Z,2018-06-21T21:19:08Z,430 NE Barry Rd,Fast Food,Kansas City,US,us/mo/kansascity/430nebarryrd/-864103396,39.246764,-94.574317,Burger King,64155,MO
1266,AVwdcrOV_7pvs4fz6Afa,2016-04-01T06:48:46Z,2018-06-21T21:19:05Z,123 E Linwood Blvd,Fast Food Restaurants,Kansas City,US,us/mo/kansascity/123elinwoodblvd/-864103396,39.068408,-94.583579,Burger King,64111,MO
1267,AV0aICMz-gnIPe8DVu_W,2017-07-06T22:58:20Z,2018-06-21T21:19:03Z,1905 Southwest Blvd,Fast Food,Jefferson City,US,us/mo/jeffersoncity/1905southwestblvd/-864103396,38.554882,-92.19907,Burger King,65109,MO
1268,AVzoAwd0-gnIPe8DT2c6,2017-06-27T05:25:31Z,2018-06-21T21:19:02Z,7747 N Lindbergh Blvd,Fast Food,Hazelwood,US,us/mo/hazelwood/7747nlindberghblvd/-864103396,38.786821,-90.351463,Burger King,63042,MO
1269,AVwd8R4nByjofQCxt3YL,2016-03-21T00:12:09Z,2018-06-21T21:19:00Z,611 Gravois Rd,Fast Food Restaurant and Mexican Restaurant,Fenton,US,us/mo/fenton/611gravoisrd/-864103396,38.513119,-90.441099,Burger King,63026,MO
1270,AVwcr8LH_7pvs4fzx37o,2015-07-22T19:51:45Z,2018-06-21T21:19:00Z,1491 Dunn Rd,Fast Food Restaurants,Florissant,US,us/mo/florissant/1491dunnrd/-864103396,38.772846,-90.305189,Burger King,63033,MO
1271,AVzoAyZ03D1zeR_xCTzl,2017-06-27T05:25:39Z,2018-06-21T21:18:59Z,83 Hilltop Village Center Dr,Fast Food Restaurants,Eureka,US,us/mo/eureka/83hilltopvillagecenterdr/-864103396,38.504591,-90.643431,Burger King,63025,MO
